-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2010 through 12/31/2024 in LST
Location: Latitude  -33.8697   Longitude 151.198 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 31.72 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,RH2M
2018,4,29,17,66.66
2018,4,29,18,70.79
2018,4,29,19,74.21
2018,4,29,20,76.88
2018,4,29,21,79.03
2018,4,29,22,81.17
2018,4,29,23,82.76
2018,4,30,0,83.47
2018,4,30,1,83.47
2018,4,30,2,84.04
2018,4,30,3,84.56
2018,4,30,4,85.15
2018,4,30,5,86.12
2018,4,30,6,86.35
2018,4,30,7,84.79
2018,4,30,8,82.24
2018,4,30,9,78.89
2018,4,30,10,74.28
2018,4,30,11,70.71
2018,4,30,12,69.1
2018,4,30,13,68.47
2018,4,30,14,67.81
2018,4,30,15,67.52
2018,4,30,16,68.94
2018,4,30,17,73.44
2018,4,30,18,75.83
2018,4,30,19,76.8
2018,4,30,20,76.11
2018,4,30,21,74.88
2018,4,30,22,73.49
2018,4,30,23,73.46
2018,5,1,0,75.06
2018,5,1,1,77.76
2018,5,1,2,80.42
2018,5,1,3,82.95
2018,5,1,4,85.51
2018,5,1,5,88.02
2018,5,1,6,89.99
2018,5,1,7,85.28
2018,5,1,8,76.86
2018,5,1,9,68.33
2018,5,1,10,60.38
2018,5,1,11,53.25
2018,5,1,12,45.26
2018,5,1,13,40.79
2018,5,1,14,40.39
2018,5,1,15,42.04
2018,5,1,16,47.29
2018,5,1,17,55.14
2018,5,1,18,61.97
2018,5,1,19,67.5
2018,5,1,20,72.09
2018,5,1,21,75.55
2018,5,1,22,78.27
2018,5,1,23,81.31
2018,5,2,0,82.68
2018,5,2,1,82.8
2018,5,2,2,82.23
2018,5,2,3,80.88
2018,5,2,4,79.98
2018,5,2,5,80.34
2018,5,2,6,80.83
2018,5,2,7,78.94
2018,5,2,8,75.72
2018,5,2,9,72.66
2018,5,2,10,67.46
2018,5,2,11,63.02
2018,5,2,12,61.08
2018,5,2,13,59.84
2018,5,2,14,58.07
2018,5,2,15,57.1
2018,5,2,16,60.35
2018,5,2,17,64.68
2018,5,2,18,68.84
2018,5,2,19,72.44
2018,5,2,20,75.45
2018,5,2,21,77.97
2018,5,2,22,79.5
2018,5,2,23,79.53
2018,5,3,0,79.16
2018,5,3,1,79.4
2018,5,3,2,80.86
2018,5,3,3,83.24
2018,5,3,4,85.25
2018,5,3,5,86.64
2018,5,3,6,87.64
2018,5,3,7,84.46
2018,5,3,8,77.71
2018,5,3,9,68.3
2018,5,3,10,56.46
2018,5,3,11,52.03
2018,5,3,12,51.56
2018,5,3,13,51.07
2018,5,3,14,51.31
2018,5,3,15,51.83
2018,5,3,16,55.24
2018,5,3,17,60.63
2018,5,3,18,64.9
2018,5,3,19,67.52
2018,5,3,20,68.86
2018,5,3,21,69.72
2018,5,3,22,71.07
2018,5,3,23,72.8
2018,5,4,0,73.35
2018,5,4,1,73.58
2018,5,4,2,72.54
2018,5,4,3,70.89
2018,5,4,4,69.27
2018,5,4,5,67.62
2018,5,4,6,66.44
2018,5,4,7,64.41
2018,5,4,8,60.36
2018,5,4,9,58.17
2018,5,4,10,57.28
2018,5,4,11,55.46
2018,5,4,12,53.59
2018,5,4,13,50.06
2018,5,4,14,45.17
2018,5,4,15,42.35
2018,5,4,16,41.61
2018,5,4,17,43.74
2018,5,4,18,45.39
2018,5,4,19,47.27
2018,5,4,20,49.41
2018,5,4,21,51.79
2018,5,4,22,54.46
2018,5,4,23,57.35
2018,5,5,0,60.38
2018,5,5,1,63.07
2018,5,5,2,64.76
2018,5,5,3,65.94
2018,5,5,4,66.86
2018,5,5,5,67.82
2018,5,5,6,68.09
2018,5,5,7,64.49
2018,5,5,8,57.07
2018,5,5,9,49.23
2018,5,5,10,42.26
2018,5,5,11,36.58
2018,5,5,12,32.57
2018,5,5,13,30.5
2018,5,5,14,30.62
2018,5,5,15,32.89
2018,5,5,16,38.79
2018,5,5,17,46.4
2018,5,5,18,52.13
2018,5,5,19,55.62
2018,5,5,20,57.41
2018,5,5,21,59.04
2018,5,5,22,61.42
2018,5,5,23,64.57
2018,5,6,0,66.34
2018,5,6,1,66.95
2018,5,6,2,66.98
2018,5,6,3,67.12
2018,5,6,4,68.78
2018,5,6,5,71.8
2018,5,6,6,74.93
2018,5,6,7,73.92
2018,5,6,8,68.07
2018,5,6,9,61.51
2018,5,6,10,53.97
2018,5,6,11,47.27
2018,5,6,12,42.85
2018,5,6,13,40.65
2018,5,6,14,40.49
2018,5,6,15,41.77
2018,5,6,16,46.72
2018,5,6,17,54.43
2018,5,6,18,62.25
2018,5,6,19,68.89
2018,5,6,20,74.02
2018,5,6,21,77.92
2018,5,6,22,82.02
2018,5,6,23,85.89
2018,5,7,0,87.95
2018,5,7,1,88.75
2018,5,7,2,89.46
2018,5,7,3,90.6
2018,5,7,4,92.54
2018,5,7,5,94.25
2018,5,7,6,96.01
2018,5,7,7,92.83
2018,5,7,8,83.45
2018,5,7,9,71.13
2018,5,7,10,60.55
2018,5,7,11,53.2
2018,5,7,12,49.79
2018,5,7,13,49.77
2018,5,7,14,50.33
2018,5,7,15,50.67
2018,5,7,16,52.65
2018,5,7,17,56.43
2018,5,7,18,60.47
2018,5,7,19,64.6
2018,5,7,20,68.28
2018,5,7,21,71.49
2018,5,7,22,73.55
2018,5,7,23,75.08
2018,5,8,0,76.56
2018,5,8,1,77.42
2018,5,8,2,76.56
2018,5,8,3,74.1
2018,5,8,4,71.32
2018,5,8,5,69.5
2018,5,8,6,68.92
2018,5,8,7,68.03
2018,5,8,8,65.17
2018,5,8,9,60.09
2018,5,8,10,51.29
2018,5,8,11,43.44
2018,5,8,12,42.4
2018,5,8,13,41.44
2018,5,8,14,47.42
2018,5,8,15,50.62
2018,5,8,16,52.45
2018,5,8,17,53.19
2018,5,8,18,56.96
2018,5,8,19,60.64
2018,5,8,20,63.1
2018,5,8,21,64.52
2018,5,8,22,67.07
2018,5,8,23,71.3
2018,5,9,0,72.95
2018,5,9,1,72.73
2018,5,9,2,73.54
2018,5,9,3,72.26
2018,5,9,4,67.41
2018,5,9,5,65.71
2018,5,9,6,66.32
2018,5,9,7,64.97
2018,5,9,8,61.59
2018,5,9,9,55.67
2018,5,9,10,52.68
2018,5,9,11,50.58
2018,5,9,12,50.49
2018,5,9,13,46.72
2018,5,9,14,47.44
2018,5,9,15,50.39
2018,5,9,16,55.91
2018,5,9,17,58.71
2018,5,9,18,62.7
2018,5,9,19,65.79
2018,5,9,20,66.25
2018,5,9,21,66.07
2018,5,9,22,65.37
2018,5,9,23,65.28
2018,5,10,0,66.72
2018,5,10,1,68.43
2018,5,10,2,69.91
2018,5,10,3,71.14
2018,5,10,4,72.42
2018,5,10,5,72.97
2018,5,10,6,72.09
2018,5,10,7,68.72
2018,5,10,8,62.03
2018,5,10,9,52.58
2018,5,10,10,39.03
2018,5,10,11,34.71
2018,5,10,12,37.93
2018,5,10,13,42.04
2018,5,10,14,43.19
2018,5,10,15,42.62
2018,5,10,16,42.2
2018,5,10,17,45.78
2018,5,10,18,54.8
2018,5,10,19,62.36
2018,5,10,20,64.12
2018,5,10,21,63.3
2018,5,10,22,62.42
2018,5,10,23,61.48
2018,5,11,0,61.81
2018,5,11,1,63.9
2018,5,11,2,65.93
2018,5,11,3,67.07
2018,5,11,4,67.88
2018,5,11,5,68.88
2018,5,11,6,69.74
2018,5,11,7,67.96
2018,5,11,8,64.55
2018,5,11,9,59.02
2018,5,11,10,53.7
2018,5,11,11,49.66
2018,5,11,12,46.56
2018,5,11,13,45.41
2018,5,11,14,46.05
2018,5,11,15,47.52
2018,5,11,16,50.55
2018,5,11,17,55.12
2018,5,11,18,59.33
2018,5,11,19,63.78
2018,5,11,20,67.26
2018,5,11,21,69.86
2018,5,11,22,71.47
2018,5,11,23,72.03
2018,5,12,0,71.92
2018,5,12,1,72.33
2018,5,12,2,77.33
2018,5,12,3,72.89
2018,5,12,4,72.27
2018,5,12,5,76.92
2018,5,12,6,78.8
2018,5,12,7,79.27
2018,5,12,8,76.71
2018,5,12,9,74.01
2018,5,12,10,72.32
2018,5,12,11,70.91
2018,5,12,12,70.21
2018,5,12,13,69.21
2018,5,12,14,67.73
2018,5,12,15,67.9
2018,5,12,16,68.79
2018,5,12,17,70.51
2018,5,12,18,74.42
2018,5,12,19,76.73
2018,5,12,20,76.57
2018,5,12,21,75.23
2018,5,12,22,74.82
2018,5,12,23,75.5
2018,5,13,0,76.85
2018,5,13,1,77.89
2018,5,13,2,78.21
2018,5,13,3,78.71
2018,5,13,4,80.12
2018,5,13,5,80.59
2018,5,13,6,80.97
2018,5,13,7,82.15
2018,5,13,8,82.65
2018,5,13,9,81.29
2018,5,13,10,78.73
2018,5,13,11,76.09
2018,5,13,12,73.22
2018,5,13,13,74.27
2018,5,13,14,76.18
2018,5,13,15,77.64
2018,5,13,16,79.99
2018,5,13,17,80.94
2018,5,13,18,79.58
2018,5,13,19,76.75
2018,5,13,20,73.62
2018,5,13,21,71.75
2018,5,13,22,70.91
2018,5,13,23,70.92
2018,5,14,0,72.21
2018,5,14,1,74.71
2018,5,14,2,76.47
2018,5,14,3,76.13
2018,5,14,4,74.31
2018,5,14,5,72.64
2018,5,14,6,71.81
2018,5,14,7,69.95
2018,5,14,8,66.78
2018,5,14,9,63.71
2018,5,14,10,61.1
2018,5,14,11,59.89
2018,5,14,12,58.84
2018,5,14,13,59.58
2018,5,14,14,61.35
2018,5,14,15,63.91
2018,5,14,16,67.13
2018,5,14,17,71.17
2018,5,14,18,73.08
2018,5,14,19,75.26
2018,5,14,20,76.22
2018,5,14,21,77.79
2018,5,14,22,79.56
2018,5,14,23,80.9
2018,5,15,0,83.07
2018,5,15,1,84.24
2018,5,15,2,84.95
2018,5,15,3,85.11
2018,5,15,4,84.67
2018,5,15,5,84.15
2018,5,15,6,84.05
2018,5,15,7,80.99
2018,5,15,8,74.79
2018,5,15,9,68.55
2018,5,15,10,63.25
2018,5,15,11,59.76
2018,5,15,12,57.67
2018,5,15,13,57.12
2018,5,15,14,58.26
2018,5,15,15,61.26
2018,5,15,16,66.41
2018,5,15,17,73.25
2018,5,15,18,76.81
2018,5,15,19,78.45
2018,5,15,20,79.08
2018,5,15,21,78.94
2018,5,15,22,78.52
2018,5,15,23,77.6
2018,5,16,0,76.58
2018,5,16,1,75.98
2018,5,16,2,76.25
2018,5,16,3,77.78
2018,5,16,4,79.84
2018,5,16,5,81.56
2018,5,16,6,80.88
2018,5,16,7,77.35
2018,5,16,8,72.4
2018,5,16,9,67.8
2018,5,16,10,65.06
2018,5,16,11,63.44
2018,5,16,12,62.64
2018,5,16,13,62.18
2018,5,16,14,62.41
2018,5,16,15,63.24
2018,5,16,16,65.1
2018,5,16,17,68.81
2018,5,16,18,70.45
2018,5,16,19,71.11
2018,5,16,20,71.03
2018,5,16,21,70.84
2018,5,16,22,70.81
2018,5,16,23,71.42
2018,5,17,0,72.42
2018,5,17,1,74.09
2018,5,17,2,76.26
2018,5,17,3,78.3
2018,5,17,4,79.7
2018,5,17,5,81.14
2018,5,17,6,81.7
2018,5,17,7,80.13
2018,5,17,8,74.22
2018,5,17,9,67.84
2018,5,17,10,61.32
2018,5,17,11,56.61
2018,5,17,12,53.04
2018,5,17,13,49.98
2018,5,17,14,48.4
2018,5,17,15,48.86
2018,5,17,16,54.23
2018,5,17,17,61.56
2018,5,17,18,65.93
2018,5,17,19,68.85
2018,5,17,20,69.57
2018,5,17,21,69.37
2018,5,17,22,70.14
2018,5,17,23,71.41
2018,5,18,0,71.17
2018,5,18,1,69.66
2018,5,18,2,68.86
2018,5,18,3,69.32
2018,5,18,4,69.47
2018,5,18,5,69.71
2018,5,18,6,70.79
2018,5,18,7,70.43
2018,5,18,8,66.19
2018,5,18,9,60.03
2018,5,18,10,54.07
2018,5,18,11,50.25
2018,5,18,12,47.39
2018,5,18,13,45.83
2018,5,18,14,45.8
2018,5,18,15,47.17
2018,5,18,16,52.63
2018,5,18,17,59.1
2018,5,18,18,63.45
2018,5,18,19,61.64
2018,5,18,20,58.08
2018,5,18,21,61.36
2018,5,18,22,66.77
2018,5,18,23,71.35
2018,5,19,0,74.53
2018,5,19,1,76.69
2018,5,19,2,76.97
2018,5,19,3,76.77
2018,5,19,4,77.34
2018,5,19,5,77.74
2018,5,19,6,78.65
2018,5,19,7,77.58
2018,5,19,8,72.77
2018,5,19,9,66.7
2018,5,19,10,60.3
2018,5,19,11,55.27
2018,5,19,12,52.04
2018,5,19,13,50.95
2018,5,19,14,52.17
2018,5,19,15,55.15
2018,5,19,16,62.06
2018,5,19,17,69.84
2018,5,19,18,73.43
2018,5,19,19,74.44
2018,5,19,20,71.4
2018,5,19,21,71.04
2018,5,19,22,74.91
2018,5,19,23,73.77
2018,5,20,0,72.88
2018,5,20,1,70.98
2018,5,20,2,71.38
2018,5,20,3,73.21
2018,5,20,4,74.8
2018,5,20,5,75.74
2018,5,20,6,76.52
2018,5,20,7,72.75
2018,5,20,8,64.99
2018,5,20,9,58.51
2018,5,20,10,52.23
2018,5,20,11,46.72
2018,5,20,12,43.21
2018,5,20,13,40.42
2018,5,20,14,38.65
2018,5,20,15,38.08
2018,5,20,16,42.37
2018,5,20,17,45.35
2018,5,20,18,46.98
2018,5,20,19,53.28
2018,5,20,20,60.95
2018,5,20,21,67.09
2018,5,20,22,72.21
2018,5,20,23,75.52
2018,5,21,0,78.52
2018,5,21,1,80.57
2018,5,21,2,81.64
2018,5,21,3,82.14
2018,5,21,4,80.87
2018,5,21,5,78.5
2018,5,21,6,77.5
2018,5,21,7,74.61
2018,5,21,8,68.32
2018,5,21,9,63.4
2018,5,21,10,58.04
2018,5,21,11,52.22
2018,5,21,12,49.1
2018,5,21,13,47.7
2018,5,21,14,47.55
2018,5,21,15,47.98
2018,5,21,16,50.82
2018,5,21,17,54.71
2018,5,21,18,56.87
2018,5,21,19,58.24
2018,5,21,20,60.96
2018,5,21,21,63.22
2018,5,21,22,65.06
2018,5,21,23,66.44
2018,5,22,0,67.64
2018,5,22,1,68.33
2018,5,22,2,68.66
2018,5,22,3,68.85
2018,5,22,4,69.08
2018,5,22,5,69.72
2018,5,22,6,69.98
2018,5,22,7,68.25
2018,5,22,8,62.84
2018,5,22,9,58.31
2018,5,22,10,53.73
2018,5,22,11,49.87
2018,5,22,12,52.23
2018,5,22,13,53.26
2018,5,22,14,53.41
2018,5,22,15,54.42
2018,5,22,16,59.21
2018,5,22,17,63.76
2018,5,22,18,62.94
2018,5,22,19,60.35
2018,5,22,20,62.59
2018,5,22,21,66.5
2018,5,22,22,68.9
2018,5,22,23,71.85
2018,5,23,0,75.27
2018,5,23,1,77.72
2018,5,23,2,79.4
2018,5,23,3,80.32
2018,5,23,4,80.28
2018,5,23,5,79.89
2018,5,23,6,80.64
2018,5,23,7,79.52
2018,5,23,8,73.28
2018,5,23,9,67.21
2018,5,23,10,62.42
2018,5,23,11,58.66
2018,5,23,12,54.9
2018,5,23,13,52.63
2018,5,23,14,52.82
2018,5,23,15,55.11
2018,5,23,16,60.95
2018,5,23,17,68.15
2018,5,23,18,72.62
2018,5,23,19,76.04
2018,5,23,20,78.43
2018,5,23,21,80.62
2018,5,23,22,82.52
2018,5,23,23,82.47
2018,5,24,0,80.41
2018,5,24,1,77.59
2018,5,24,2,75.58
2018,5,24,3,75.82
2018,5,24,4,77.78
2018,5,24,5,80.11
2018,5,24,6,82.75
2018,5,24,7,83.27
2018,5,24,8,77.8
2018,5,24,9,73.65
2018,5,24,10,71.25
2018,5,24,11,70.2
2018,5,24,12,70.38
2018,5,24,13,71.54
2018,5,24,14,73.02
2018,5,24,15,74.97
2018,5,24,16,76.42
2018,5,24,17,77.67
2018,5,24,18,77.21
2018,5,24,19,76.7
2018,5,24,20,75.81
2018,5,24,21,75.0
2018,5,24,22,74.42
2018,5,24,23,73.39
2018,5,25,0,72.61
2018,5,25,1,72.54
2018,5,25,2,73.01
2018,5,25,3,73.12
2018,5,25,4,73.17
2018,5,25,5,73.19
2018,5,25,6,73.47
2018,5,25,7,72.0
2018,5,25,8,66.32
2018,5,25,9,62.24
2018,5,25,10,59.34
2018,5,25,11,57.53
2018,5,25,12,56.66
2018,5,25,13,56.85
2018,5,25,14,57.69
2018,5,25,15,58.98
2018,5,25,16,61.63
2018,5,25,17,64.75
2018,5,25,18,65.73
2018,5,25,19,66.61
2018,5,25,20,67.27
2018,5,25,21,67.24
2018,5,25,22,66.38
2018,5,25,23,66.28
2018,5,26,0,66.43
2018,5,26,1,67.05
2018,5,26,2,66.82
2018,5,26,3,68.4
2018,5,26,4,72.01
2018,5,26,5,77.89
2018,5,26,6,83.03
2018,5,26,7,85.12
2018,5,26,8,80.03
2018,5,26,9,73.43
2018,5,26,10,67.7
2018,5,26,11,60.7
2018,5,26,12,55.34
2018,5,26,13,52.77
2018,5,26,14,52.75
2018,5,26,15,54.4
2018,5,26,16,60.12
2018,5,26,17,67.0
2018,5,26,18,71.33
2018,5,26,19,74.17
2018,5,26,20,76.46
2018,5,26,21,79.18
2018,5,26,22,84.02
2018,5,26,23,89.02
2018,5,27,0,89.69
2018,5,27,1,88.52
2018,5,27,2,86.24
2018,5,27,3,83.56
2018,5,27,4,81.49
2018,5,27,5,79.58
2018,5,27,6,77.74
2018,5,27,7,75.32
2018,5,27,8,69.09
2018,5,27,9,63.78
2018,5,27,10,59.09
2018,5,27,11,53.88
2018,5,27,12,50.79
2018,5,27,13,50.33
2018,5,27,14,51.16
2018,5,27,15,53.56
2018,5,27,16,60.28
2018,5,27,17,67.66
2018,5,27,18,73.51
2018,5,27,19,76.75
2018,5,27,20,77.87
2018,5,27,21,78.48
2018,5,27,22,79.4
2018,5,27,23,80.83
2018,5,28,0,81.68
2018,5,28,1,82.89
2018,5,28,2,85.02
2018,5,28,3,86.15
2018,5,28,4,86.02
2018,5,28,5,84.65
2018,5,28,6,82.29
2018,5,28,7,80.71
2018,5,28,8,76.3
2018,5,28,9,72.78
2018,5,28,10,69.67
2018,5,28,11,67.95
2018,5,28,12,66.45
2018,5,28,13,64.48
2018,5,28,14,62.91
2018,5,28,15,63.67
2018,5,28,16,68.39
2018,5,28,17,73.92
2018,5,28,18,77.49
2018,5,28,19,78.98
2018,5,28,20,79.17
2018,5,28,21,78.63
2018,5,28,22,78.03
2018,5,28,23,77.47
2018,5,29,0,77.26
2018,5,29,1,77.52
2018,5,29,2,77.99
2018,5,29,3,78.27
2018,5,29,4,78.41
2018,5,29,5,78.84
2018,5,29,6,79.62
2018,5,29,7,78.86
2018,5,29,8,73.86
2018,5,29,9,67.0
2018,5,29,10,58.11
2018,5,29,11,53.27
2018,5,29,12,53.06
2018,5,29,13,53.68
2018,5,29,14,53.31
2018,5,29,15,54.22
2018,5,29,16,58.7
2018,5,29,17,61.54
2018,5,29,18,63.69
2018,5,29,19,66.31
2018,5,29,20,67.54
2018,5,29,21,68.91
2018,5,29,22,70.3
2018,5,29,23,72.36
2018,5,30,0,77.65
2018,5,30,1,82.47
2018,5,30,2,85.45
2018,5,30,3,87.36
2018,5,30,4,83.78
2018,5,30,5,77.8
2018,5,30,6,74.01
2018,5,30,7,75.63
2018,5,30,8,76.62
2018,5,30,9,76.59
2018,5,30,10,73.77
2018,5,30,11,71.54
2018,5,30,12,71.72
2018,5,30,13,73.5
2018,5,30,14,74.72
2018,5,30,15,74.49
2018,5,30,16,73.88
2018,5,30,17,72.55
2018,5,30,18,70.03
2018,5,30,19,68.34
2018,5,30,20,67.8
2018,5,30,21,68.33
2018,5,30,22,70.21
2018,5,30,23,72.87
2018,5,31,0,74.07
2018,5,31,1,71.68
2018,5,31,2,70.65
2018,5,31,3,70.18
2018,5,31,4,70.36
2018,5,31,5,70.5
2018,5,31,6,70.51
2018,5,31,7,69.26
2018,5,31,8,65.86
2018,5,31,9,62.74
2018,5,31,10,58.19
2018,5,31,11,54.55
2018,5,31,12,53.77
2018,5,31,13,55.09
2018,5,31,14,56.75
2018,5,31,15,57.64
2018,5,31,16,58.15
2018,5,31,17,58.15
2018,5,31,18,57.83
2018,5,31,19,58.19
2018,5,31,20,58.69
2018,5,31,21,59.79
2018,5,31,22,63.44
2018,5,31,23,67.36
2018,6,1,0,70.32
2018,6,1,1,72.14
2018,6,1,2,73.03
2018,6,1,3,72.48
2018,6,1,4,72.88
2018,6,1,5,72.71
2018,6,1,6,71.85
2018,6,1,7,71.88
2018,6,1,8,70.9
2018,6,1,9,68.38
2018,6,1,10,66.55
2018,6,1,11,65.72
2018,6,1,12,65.53
2018,6,1,13,66.38
2018,6,1,14,67.8
2018,6,1,15,70.55
2018,6,1,16,74.42
2018,6,1,17,77.87
2018,6,1,18,80.09
2018,6,1,19,81.71
2018,6,1,20,82.55
2018,6,1,21,82.84
2018,6,1,22,83.17
2018,6,1,23,82.69
2018,6,2,0,80.91
2018,6,2,1,77.66
2018,6,2,2,73.67
2018,6,2,3,71.89
2018,6,2,4,72.88
2018,6,2,5,73.08
2018,6,2,6,72.17
2018,6,2,7,72.43
2018,6,2,8,73.34
2018,6,2,9,73.74
2018,6,2,10,75.29
2018,6,2,11,78.72
2018,6,2,12,82.97
2018,6,2,13,85.2
2018,6,2,14,86.1
2018,6,2,15,86.44
2018,6,2,16,86.79
2018,6,2,17,87.0
2018,6,2,18,86.7
2018,6,2,19,86.26
2018,6,2,20,86.21
2018,6,2,21,85.96
2018,6,2,22,85.1
2018,6,2,23,82.99
2018,6,3,0,79.4
2018,6,3,1,77.37
2018,6,3,2,76.78
2018,6,3,3,75.88
2018,6,3,4,76.52
2018,6,3,5,75.66
2018,6,3,6,75.28
2018,6,3,7,74.58
2018,6,3,8,72.73
2018,6,3,9,70.51
2018,6,3,10,67.78
2018,6,3,11,64.72
2018,6,3,12,62.91
2018,6,3,13,62.76
2018,6,3,14,63.93
2018,6,3,15,66.52
2018,6,3,16,70.42
2018,6,3,17,74.6
2018,6,3,18,76.53
2018,6,3,19,77.17
2018,6,3,20,77.59
2018,6,3,21,77.91
2018,6,3,22,78.7
2018,6,3,23,79.89
2018,6,4,0,80.42
2018,6,4,1,80.58
2018,6,4,2,81.08
2018,6,4,3,81.43
2018,6,4,4,81.86
2018,6,4,5,82.52
2018,6,4,6,83.19
2018,6,4,7,82.35
2018,6,4,8,79.27
2018,6,4,9,76.2
2018,6,4,10,73.31
2018,6,4,11,71.83
2018,6,4,12,71.97
2018,6,4,13,72.98
2018,6,4,14,74.62
2018,6,4,15,75.73
2018,6,4,16,77.49
2018,6,4,17,79.35
2018,6,4,18,79.52
2018,6,4,19,79.59
2018,6,4,20,79.29
2018,6,4,21,79.13
2018,6,4,22,79.02
2018,6,4,23,79.3
2018,6,5,0,79.68
2018,6,5,1,80.94
2018,6,5,2,82.56
2018,6,5,3,83.76
2018,6,5,4,84.62
2018,6,5,5,84.94
2018,6,5,6,84.54
2018,6,5,7,84.0
2018,6,5,8,81.51
2018,6,5,9,79.26
2018,6,5,10,78.38
2018,6,5,11,78.71
2018,6,5,12,78.4
2018,6,5,13,78.94
2018,6,5,14,80.57
2018,6,5,15,82.16
2018,6,5,16,83.11
2018,6,5,17,82.99
2018,6,5,18,82.52
2018,6,5,19,81.73
2018,6,5,20,80.88
2018,6,5,21,80.18
2018,6,5,22,79.72
2018,6,5,23,79.46
2018,6,6,0,79.24
2018,6,6,1,79.31
2018,6,6,2,79.38
2018,6,6,3,79.31
2018,6,6,4,79.21
2018,6,6,5,79.09
2018,6,6,6,78.94
2018,6,6,7,79.06
2018,6,6,8,79.53
2018,6,6,9,78.0
2018,6,6,10,76.64
2018,6,6,11,75.14
2018,6,6,12,74.54
2018,6,6,13,74.77
2018,6,6,14,76.18
2018,6,6,15,79.42
2018,6,6,16,82.89
2018,6,6,17,83.35
2018,6,6,18,82.65
2018,6,6,19,81.66
2018,6,6,20,81.26
2018,6,6,21,81.35
2018,6,6,22,80.81
2018,6,6,23,80.42
2018,6,7,0,81.68
2018,6,7,1,83.0
2018,6,7,2,83.42
2018,6,7,3,83.05
2018,6,7,4,81.98
2018,6,7,5,80.28
2018,6,7,6,78.33
2018,6,7,7,77.65
2018,6,7,8,77.23
2018,6,7,9,72.82
2018,6,7,10,65.83
2018,6,7,11,61.31
2018,6,7,12,57.54
2018,6,7,13,54.99
2018,6,7,14,54.04
2018,6,7,15,54.57
2018,6,7,16,59.03
2018,6,7,17,64.98
2018,6,7,18,68.78
2018,6,7,19,71.88
2018,6,7,20,74.27
2018,6,7,21,76.08
2018,6,7,22,77.96
2018,6,7,23,79.81
2018,6,8,0,79.91
2018,6,8,1,80.4
2018,6,8,2,82.19
2018,6,8,3,82.99
2018,6,8,4,84.49
2018,6,8,5,86.18
2018,6,8,6,86.98
2018,6,8,7,85.59
2018,6,8,8,80.72
2018,6,8,9,75.9
2018,6,8,10,71.17
2018,6,8,11,67.33
2018,6,8,12,64.55
2018,6,8,13,63.61
2018,6,8,14,63.9
2018,6,8,15,65.37
2018,6,8,16,68.8
2018,6,8,17,73.82
2018,6,8,18,78.64
2018,6,8,19,82.77
2018,6,8,20,86.01
2018,6,8,21,87.53
2018,6,8,22,89.75
2018,6,8,23,91.65
2018,6,9,0,93.15
2018,6,9,1,93.48
2018,6,9,2,93.12
2018,6,9,3,92.51
2018,6,9,4,92.47
2018,6,9,5,92.59
2018,6,9,6,92.67
2018,6,9,7,92.52
2018,6,9,8,91.83
2018,6,9,9,90.6
2018,6,9,10,89.58
2018,6,9,11,88.23
2018,6,9,12,86.57
2018,6,9,13,85.33
2018,6,9,14,84.03
2018,6,9,15,83.03
2018,6,9,16,83.76
2018,6,9,17,83.92
2018,6,9,18,83.02
2018,6,9,19,83.45
2018,6,9,20,84.35
2018,6,9,21,84.18
2018,6,9,22,82.85
2018,6,9,23,82.01
2018,6,10,0,82.27
2018,6,10,1,83.85
2018,6,10,2,85.36
2018,6,10,3,86.53
2018,6,10,4,87.26
2018,6,10,5,87.14
2018,6,10,6,86.77
2018,6,10,7,85.33
2018,6,10,8,81.89
2018,6,10,9,78.59
2018,6,10,10,75.1
2018,6,10,11,72.61
2018,6,10,12,71.33
2018,6,10,13,71.41
2018,6,10,14,72.31
2018,6,10,15,72.86
2018,6,10,16,75.11
2018,6,10,17,77.66
2018,6,10,18,78.06
2018,6,10,19,78.42
2018,6,10,20,78.61
2018,6,10,21,79.67
2018,6,10,22,80.42
2018,6,10,23,80.82
2018,6,11,0,81.24
2018,6,11,1,81.24
2018,6,11,2,80.71
2018,6,11,3,80.09
2018,6,11,4,79.72
2018,6,11,5,79.65
2018,6,11,6,80.3
2018,6,11,7,80.18
2018,6,11,8,77.11
2018,6,11,9,73.2
2018,6,11,10,68.54
2018,6,11,11,65.27
2018,6,11,12,63.65
2018,6,11,13,63.82
2018,6,11,14,64.37
2018,6,11,15,65.01
2018,6,11,16,67.69
2018,6,11,17,69.99
2018,6,11,18,70.54
2018,6,11,19,70.81
2018,6,11,20,70.5
2018,6,11,21,69.5
2018,6,11,22,67.72
2018,6,11,23,67.75
2018,6,12,0,69.79
2018,6,12,1,73.19
2018,6,12,2,77.73
2018,6,12,3,81.26
2018,6,12,4,84.34
2018,6,12,5,88.25
2018,6,12,6,94.13
2018,6,12,7,95.41
2018,6,12,8,89.66
2018,6,12,9,85.12
2018,6,12,10,81.73
2018,6,12,11,77.82
2018,6,12,12,71.94
2018,6,12,13,66.14
2018,6,12,14,60.92
2018,6,12,15,58.68
2018,6,12,16,62.82
2018,6,12,17,67.86
2018,6,12,18,71.08
2018,6,12,19,73.49
